Wallace Library,3915,Internal Office,,0,,43.083714,77.676359
Wallace Library,3916,Internal Office,,0,,43.083714,77.676359
Wallace Library,3918,Internal Office,,0,,43.083714,77.676359
Wallace Library,3960,Stairwell,,0,,43.083714,77.676359
Wallace Library,3962,Stairwell,,0,,43.083714,77.676359
Wallace Library,3964,Stairwell,,0,,43.083714,77.676359
Wallace Library,3968,Stairwell,,0,,43.083714,77.676359
Wallace Library,3rd floor,General Area,,0,,43.083714,77.676359
Wallace Library,4400,FMS Space,,0,,43.083714,77.676359
Wallace Library,4470,Study Room,,0,,43.083714,77.676359
Wallace Library,4472,Study Room,,0,,43.083714,77.676359
Wallace Library,4474,Study Room,,0,,43.083714,77.676359
Wallace Library,4476,Study Room,,0,,43.083714,77.676359
Wallace Library,4478,Study Room,,0,,43.083714,77.676359
Wallace Library,4480,Study Room,,0,,43.083714,77.676359
Wallace Library,4482,Study Room,0,0,,43.083714,77.676359
Wallace Library,4500,General Area,,0,,43.083714,77.676359
Wallace Library,4542 - Ladies Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,4544 - Mens Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,4550,FMS Space,,0,,43.083714,77.676359
Wallace Library,4560,FMS Space,,0,,43.083714,77.676359
Wallace Library,4591,FMS Space,,0,,43.083714,77.676359
Wallace Library,4600,FMS Space,,0,,43.083714,77.676359
Wallace Library,4650,General Area,,0,,43.083714,77.676359
Wallace Library,4686,Study Room,,0,,43.083714,77.676359
Wallace Library,4688,Study Room,,0,,43.083714,77.676359
Wallace Library,4962,Stairwell,,0,,43.083714,77.676359
Wallace Library,4964,Stairwell,,0,,43.083714,77.676359
Wallace Library,4968,Stairwell,,0,,43.083714,77.676359
Wallace Library,4th floor,General Area,,0,,43.083714,77.676359
Wallace Library,A Level,General Area,,0,,43.083714,77.676359
Wallace Library,A281,Internal Office,,0,,43.083714,77.676359
Wallace Library,A283,Internal Office,,0,,43.083714,77.676359
Wallace Library,A285,Internal Office,,0,,43.083714,77.676359
Wallace Library,A286,Internal Office,,0,,43.083714,77.676359
Wallace Library,A287,Internal Office,,0,,43.083714,77.676359
Wallace Library,A400,General Purpose Classroom,89,3,Sat 11:50 AM [11/18/2017],43.083714,77.676359
Wallace Library,A402,Internal Office,,0,,43.083714,77.676359
Wallace Library,A405,Office,,0,,43.083714,77.676359
Wallace Library,A410,Internal Office,,0,,43.083714,77.676359
Wallace Library,A415,Internal Office,,0,,43.083714,77.676359
Wallace Library,A420,Internal Office,,0,,43.083714,77.676359
